statefips,countyfips,state,county,pop10,pop11,pop12,pop13,pop14,pop15
13,033,Georgia,Burke County,23341,23545,23115,22918,22714,22745
13,035,Georgia,Butts County,23742,23564,23458,23214,23394,23593
13,037,Georgia,Calhoun County,6704,6537,6487,6512,6431,6479
13,039,Georgia,Camden County,50670,50312,51368,51469,51973,52102
13,043,Georgia,Candler County,11025,11312,11135,10942,10879,10886
13,045,Georgia,Carroll County,110698,110691,111408,112331,113999,114545
13,047,Georgia,Catoosa County,64038,64873,65012,65343,65598,66050
13,049,Georgia,Charlton County,12837,13422,13320,13056,12886,12965
13,051,Georgia,Chatham County,265896,271866,276536,278105,282989,286956
13,053,Georgia,Chattahoochee County,11178,11309,12598,12396,11898,11368
13,055,Georgia,Chattooga County,25958,25678,25639,25073,24892,24922
13,057,Georgia,Cherokee County,215195,217716,220779,224603,230720,235900
13,059,Georgia,Clarke County,117469,118462,120217,121121,120814,123912
13,061,Georgia,Clay County,3161,3150,3101,3032,3097,3141
13,063,Georgia,Clayton County,259797,262685,266338,265021,268172,273955
13,065,Georgia,Clinch County,6780,6745,6714,6787,6816,6893
13,067,Georgia,Cobb County,689676,697534,707846,717935,731018,741334
13,069,Georgia,Coffee County,42723,42955,43081,43078,42793,43108
13,071,Georgia,Colquitt County,45641,45811,46107,46307,46051,45844
13,073,Georgia,Columbia County,124985,128773,132575,136278,139343,144052
13,075,Georgia,Cook County,17207,16966,16849,17020,17204,17124
13,077,Georgia,Coweta County,127901,129392,130762,133089,135410,138427
13,079,Georgia,Crawford County,12614,12639,12659,12539,12472,12388
13,081,Georgia,Crisp County,23404,23790,23670,23242,22988,22881
13,083,Georgia,Dade County,16612,16578,16539,16481,16364,16264
13,085,Georgia,Dawson County,22288,22202,22365,22589,22896,23312
13,087,Georgia,Decatur County,27808,27652,27455,27369,27239,27174
13,089,Georgia,DeKalb County,692485,698096,708640,715824,724222,734871
13,091,Georgia,Dodge County,21770,21442,21336,21249,20992,20882
13,093,Georgia,Dooly County,14845,14557,14343,14325,14203,14035
13,095,Georgia,Dougherty County,94564,94889,94587,93225,92515,91332
13,097,Georgia,Douglas County,132644,133232,133810,136360,138466,140733
13,099,Georgia,Early County,10966,10744,10608,10509,10458,10575
13,101,Georgia,Echols County,4031,4117,3993,4038,4054,4040
13,103,Georgia,Effingham County,52452,52699,53383,54513,55447,57106
13,105,Georgia,Elbert County,20096,19818,19584,19507,19413,19364
13,107,Georgia,Emanuel County,22608,22581,22847,22808,22710,22708
13,109,Georgia,Evans County,11009,10968,10661,10791,10864,10787
13,111,Georgia,Fannin County,23687,23508,23468,23719,23713,24303
13,113,Georgia,Fayette County,106993,107207,107411,108295,109648,110714
13,115,Georgia,Floyd County,96415,96208,96034,96039,96061,96504
13,117,Georgia,Forsyth County,176760,182341,187628,194891,203882,212438
13,119,Georgia,Franklin County,22074,21980,21944,22064,22250,22311
13,121,Georgia,Fulton County,926038,950233,977816,984440,996463,1010562
13,123,Georgia,Gilmer County,28315,28280,28213,28607,28866,29400
13,125,Georgia,Glascock County,3069,3115,3129,3079,3046,3065
13,127,Georgia,Glynn County,79790,80215,80985,81592,82343,83579
13,129,Georgia,Gordon County,55207,55490,55703,55763,55917,56574
13,131,Georgia,Grady County,25047,25160,25346,25194,25308,25205
13,133,Georgia,Greene County,16000,16069,16141,16262,16474,16710
13,135,Georgia,Gwinnett County,808274,824790,839758,858071,877726,895823
13,137,Georgia,Habersham County,43080,43107,43479,43300,43753,43996
13,139,Georgia,Hall County,180003,182920,185012,187588,190525,193535
13,141,Georgia,Hancock County,9420,9379,9042,8913,8519,8551
13,143,Georgia,Haralson County,28782,28511,28381,28463,28615,28854
13,145,Georgia,Harris County,32157,32359,32607,32658,32873,33381
13,147,Georgia,Hart County,25209,25462,25574,25510,25412,25534
13,149,Georgia,Heard County,11858,11719,11655,11566,11606,11539
13,151,Georgia,Henry County,205142,207007,208391,210687,213738,217739
13,153,Georgia,Houston County,140746,144227,146299,148064,149228,150033
13,155,Georgia,Irwin County,9600,9694,9604,9405,9091,9245
13,157,Georgia,Jackson County,60749,60522,60456,60916,61848,63360
13,159,Georgia,Jasper County,13883,13772,13590,13530,13440,13635
13,161,Georgia,Jeff Davis County,15092,15088,15113,14966,14862,14920
13,163,Georgia,Jefferson County,16905,16799,16403,16326,16237,16106
13,165,Georgia,Jenkins County,8326,8126,9135,9262,9129,8957
13,167,Georgia,Johnson County,9981,9929,9892,9787,9707,9656
13,169,Georgia,Jones County,28634,28890,28774,28741,28791,28494
13,171,Georgia,Lamar County,18270,18180,18040,17939,18212,18201
13,173,Georgia,Lanier County,10099,10470,10448,10396,10390,10312
13,175,Georgia,Laurens County,48403,48017,47986,47921,47777,47731
13,177,Georgia,Lee County,28424,28604,28719,29046,29159,29202
13,179,Georgia,Liberty County,62684,65119,65389,64020,65141,62467
13,181,Georgia,Lincoln County,7969,7876,7749,7697,7603,7673
13,183,Georgia,Long County,14685,15246,16161,16628,17176,17731
13,185,Georgia,Lowndes County,109689,111928,114759,112898,113563,112865
13,187,Georgia,Lumpkin County,30301,30476,30707,30872,31141,31408
13,189,Georgia,McDuffie County,21830,21632,21655,21549,21535,21540
13,191,Georgia,McIntosh County,14294,14225,13834,14000,14007,13969
13,193,Georgia,Macon County,14655,14482,14298,13994,13818,13632
13,195,Georgia,Madison County,28146,28109,28046,28176,28388,28441
13,197,Georgia,Marion County,8744,8742,8734,8685,8772,8761
13,199,Georgia,Meriwether County,21836,21599,21312,21180,21203,21190
13,201,Georgia,Miller County,6144,6059,5964,5882,5923,5854
13,205,Georgia,Mitchell County,23495,23429,23101,23026,22778,22574
13,207,Georgia,Monroe County,26470,26677,26740,26999,27056,27103
13,209,Georgia,Montgomery County,9093,9041,8910,8961,8975,8951
13,211,Georgia,Morgan County,17901,17911,17830,17734,17981,18046
13,213,Georgia,Murray County,39541,39425,39380,39258,39375,39565
13,215,Georgia,Muscogee County,191124,195357,200195,204207,201087,200579
13,217,Georgia,Newton County,100171,100500,101100,102312,103839,105473
13,219,Georgia,Oconee County,32929,33262,33536,34088,35147,35965
13,221,Georgia,Oglethorpe County,14907,14785,14598,14507,14680,14871
13,223,Georgia,Paulding County,142768,143787,144981,147071,148921,152238
13,225,Georgia,Peach County,27750,27550,27473,26861,26828,26720
13,227,Georgia,Pickens County,29461,29480,29333,29534,30046,30309
13,229,Georgia,Pierce County,18810,18732,18850,18982,19001,19103
13,231,Georgia,Pike County,17906,17788,17787,17786,17760,17941
13,233,Georgia,Polk County,41536,41280,41113,41117,41042,41524
13,235,Georgia,Pulaski County,11924,11857,11688,11529,11478,11396
13,237,Georgia,Putnam County,21198,21255,21161,21295,21173,21353
13,239,Georgia,Quitman County,2507,2461,2402,2367,2303,2302
13,241,Georgia,Rabun County,16268,16283,16308,16226,16230,16281
13,243,Georgia,Randolph County,7671,7581,7309,7191,7300,7193
13,245,Georgia,Richmond County,200933,200509,201850,201156,201149,201793
13,247,Georgia,Rockdale County,85407,85575,85636,86759,87681,88856
13,249,Georgia,Schley County,5013,5018,4984,5057,5143,5168
13,251,Georgia,Screven County,14504,14390,14202,14204,14074,14162
13,253,Georgia,Seminole County,8725,8769,8902,8875,8651,8647
13,255,Georgia,Spalding County,64077,64086,63730,63626,63872,64051
13,257,Georgia,Stephens County,26149,25741,25721,25597,25455,25586
13,259,Georgia,Stewart County,6101,6071,6106,5507,5803,5851
13,261,Georgia,Sumter County,32719,32106,31650,31379,31233,30779
13,263,Georgia,Talbot County,6835,6761,6538,6437,6377,6337
13,265,Georgia,Taliaferro County,1699,1706,1672,1689,1693,1639
13,267,Georgia,Tattnall County,25496,25286,25305,25495,25195,25229
13,269,Georgia,Taylor County,8771,8466,8372,8416,8421,8330
13,271,Georgia,Telfair County,16489,16295,16342,16573,16470,16400
13,273,Georgia,Terrell County,9517,9384,9233,9217,9120,9113
13,275,Georgia,Thomas County,44755,44614,44561,44893,44990,45063
13,277,Georgia,Tift County,40242,41371,40967,40216,40619,40764
13,279,Georgia,Toombs County,27303,27206,27172,27236,27193,27241
13,281,Georgia,Towns County,10540,10486,10498,10748,11087,11182
13,283,Georgia,Treutlen County,6888,6821,6753,6645,6808,6785
13,285,Georgia,Troup County,67087,67710,68417,68957,69489,69763
13,287,Georgia,Turner County,8947,8854,8368,8124,8128,8214
13,289,Georgia,Twiggs County,8956,8811,8508,8484,8354,8390
13,291,Georgia,Union County,21320,21360,21468,21576,21952,22267
13,293,Georgia,Upson County,27064,26934,26598,26498,26240,26368
13,295,Georgia,Walker County,68888,68617,68187,68295,68261,68066
13,297,Georgia,Walton County,83974,84420,84817,85920,87449,88399
13,299,Georgia,Ware County,36371,36188,35820,35722,35515,35370
13,301,Georgia,Warren County,5795,5705,5568,5556,5515,5460
13,303,Georgia,Washington County,21110,21013,20850,20640,20608,20816
13,305,Georgia,Wayne County,30092,30337,30356,30053,29950,29534
13,307,Georgia,Webster County,2777,2799,2794,2708,2650,2648
13,309,Georgia,Wheeler County,7756,8055,7905,7933,7984,7903
13,311,Georgia,White County,27208,27383,27559,27754,27942,28319
13,313,Georgia,Whitfield County,102776,103106,103236,103126,103596,104216
13,315,Georgia,Wilcox County,9275,9169,9029,8966,8838,8857
13,317,Georgia,Wilkes County,10484,10192,10046,9925,9923,9867
13,319,Georgia,Wilkinson County,9519,9460,9548,9423,9344,9155
13,321,Georgia,Worth County,21725,21611,21464,21052,20952,20699
15,000,Hawaii,Hawaii,1363980,1378227,1392641,1408765,1420257,1431603
15,001,Hawaii,Hawaii County,185326,186961,188780,191224,194016,196428
15,003,Hawaii,Honolulu County,956377,966581,976711,986802,992082,998714
15,005,Hawaii,Kalawao County,90,90,89,89,89,89
15,007,Hawaii,Kauai County,67209,67794,68551,69703,70672,71735
15,009,Hawaii,Maui County,154978,156801,158510,160947,163398,164637
16,000,Idaho,Idaho,1570986,1584134,1596097,1612785,1634806,1654930
16,001,Idaho,Ada County,393464,401088,408921,416439,426847,434211
16,003,Idaho,Adams County,3953,3979,3905,3825,3848,3843
16,005,Idaho,Bannock County,83026,83584,83792,83430,83471,83744
16,007,Idaho,Bear Lake County,5977,5963,5900,5955,5955,5922
16,009,Idaho,Benewah County,9285,9165,9121,9024,9080,9052
16,011,Idaho,Bingham County,45767,45912,45523,45404,45204,44990
16,013,Idaho,Blaine County,21301,21092,21123,21296,21443,21592
16,015,Idaho,Boise County,7008,7003,6801,6739,6826,7058
16,017,Idaho,Bonner County,40917,40824,40438,40675,41533,41859
16,019,Idaho,Bonneville County,104696,105831,106922,107573,108526,110089
16,021,Idaho,Boundary County,11012,10821,10830,10860,10977,11318
16,023,Idaho,Butte County,2909,2805,2726,2623,2612,2501
16,025,Idaho,Camas County,1111,1103,1077,1043,1038,1066
16,027,Idaho,Canyon County,189400,191439,193863,198875,202951,207478
16,029,Idaho,Caribou County,6976,6853,6779,6822,6815,6770
16,031,Idaho,Cassia County,23088,23164,23289,23348,23539,23506
16,033,Idaho,Clark County,979,951,873,863,874,880
16,035,Idaho,Clearwater County,8632,8626,8583,8585,8509,8496
16,037,Idaho,Custer County,4360,4356,4345,4238,4145,4087
16,039,Idaho,Elmore County,27118,26217,26272,26248,26262,25876
16,041,Idaho,Franklin County,12793,12822,12827,12852,12994,13074
16,043,Idaho,Fremont County,13241,13132,12991,12913,12870,12819
16,045,Idaho,Gem County,16676,16716,16665,16646,16774,16852
16,047,Idaho,Gooding County,15478,15375,15245,15144,15115,15284
16,049,Idaho,Idaho County,16300,16466,16405,16211,16206,16272
16,051,Idaho,Jefferson County,26219,26320,26653,26843,26988,27157
16,053,Idaho,Jerome County,22461,22531,22526,22603,22789,22814
16,055,Idaho,Kootenai County,138910,141056,142292,144289,147245,150346
16,057,Idaho,Latah County,37278,37887,38179,38267,38585,38778
16,059,Idaho,Lemhi County,7961,7992,7773,7726,7725,7735
16,061,Idaho,Lewis County,3817,3793,3838,3817,3822,3789
16,063,Idaho,Lincoln County,5216,5136,5256,5308,5304,5297
16,065,Idaho,Madison County,37592,37900,37712,37628,38068,38273
16,067,Idaho,Minidoka County,20082,20198,20119,20315,20304,20461
16,069,Idaho,Nez Perce County,39335,39438,39566,39912,39932,40048
16,071,Idaho,Oneida County,4294,4231,4229,4280,4205,4281
16,073,Idaho,Owyhee County,11472,11401,11403,11398,11309,11310
16,075,Idaho,Payette County,22637,22549,22673,22564,22820,22896
16,077,Idaho,Power County,7851,7782,7810,7737,7678,7648
16,079,Idaho,Shoshone County,12720,12658,12700,12676,12390,12432
16,081,Idaho,Teton County,10157,10182,10089,10285,10307,10564
16,083,Idaho,Twin Falls County,77541,78050,78507,79979,81109,82375
16,085,Idaho,Valley County,9781,9606,9511,9576,9804,10103
16,087,Idaho,Washington County,10195,10137,10045,9951,10008,9984
17,000,Illinois,Illinois,12841249,12861882,12875167,12889580,12882189,12859995
17,001,Illinois,Adams County,67154,67213,67164,66996,67018,67013
17,003,Illinois,Alexander County,8214,8017,7712,7211,7098,6780
17,005,Illinois,Bond County,17772,17673,17506,17310,17124,16950
17,007,Illinois,Boone County,54123,54195,53838,53844,53793,53585
17,009,Illinois,Brown County,6913,6873,6891,6859,6843,6829
17,011,Illinois,Bureau County,34921,34651,34340,34091,33906,33587
17,013,Illinois,Calhoun County,5082,5070,5025,5040,4963,4899
17,015,Illinois,Carroll County,15382,15221,15068,14936,14790,14616
17,017,Illinois,Cass County,13634,13633,13410,13297,13082,12847
17,019,Illinois,Champaign County,201489,202681,204080,205785,207424,208861
17,021,Illinois,Christian County,34785,34728,34526,34189,33917,33642
17,023,Illinois,Clark County,16300,16224,16300,16154,16138,15979
17,025,Illinois,Clay County,13813,13731,13735,13553,13463,13428
17,027,Illinois,Clinton County,37826,38132,38056,37871,37802,37786
17,029,Illinois,Coles County,53895,53610,53330,53027,52697,52521
17,031,Illinois,Cook County,5199303,5215623,5232690,5246731,5248704,5238216
17,033,Illinois,Crawford County,19811,19784,19627,19504,19375,19414
17,035,Illinois,Cumberland County,11047,11073,10942,10898,10906,10898
17,037,Illinois,DeKalb County,105177,104364,104261,104055,104693,104352
17,039,Illinois,De Witt County,16586,16555,16503,16389,16246,16247
17,041,Illinois,Douglas County,19957,19821,19820,19804,19864,19823
17,043,Illinois,DuPage County,918145,924462,927997,932096,933769,933736
17,045,Illinois,Edgar County,18510,18401,18163,17933,17800,17664
17,047,Illinois,Edwards County,6728,6685,6731,6675,6621,6534
17,049,Illinois,Effingham County,34224,34286,34362,34319,34321,34371
17,051,Illinois,Fayette County,22129,22373,22123,22147,21993,22043
17,053,Illinois,Ford County,14078,13947,13982,13800,13708,13736
17,055,Illinois,Franklin County,40029,40012,39876,39581,39514,39485
17,057,Illinois,Fulton County,37053,36945,36621,36383,35965,35699
17,059,Illinois,Gallatin County,5586,5516,5419,5406,5318,5265
17,061,Illinois,Greene County,13881,13849,13623,13500,13296,13241
17,063,Illinois,Grundy County,50120,50068,50170,50172,50433,50541
17,065,Illinois,Hamilton County,8453,8419,8363,8328,8298,8200
17,067,Illinois,Hancock County,19085,19031,18891,18601,18626,18543
17,069,Illinois,Hardin County,4305,4282,4259,4246,4219,4135
17,071,Illinois,Henderson County,7332,7216,7051,6956,6994,6995
17,073,Illinois,Henry County,50445,50305,50142,49804,49677,49489
17,075,Illinois,Iroquois County,29675,29519,29294,28977,28802,28672
17,077,Illinois,Jackson County,60381,60293,58966,59661,59388,59362
17,079,Illinois,Jasper County,9707,9740,9643,9564,9619,9607
17,081,Illinois,Jefferson County,38763,38764,38668,38659,38446,38353
17,083,Illinois,Jersey County,22966,22862,22724,22614,22552,22372
17,085,Illinois,Jo Daviess County,22649,22660,22522,22358,22357,22086
17,087,Illinois,Johnson County,12610,12853,12908,12838,12783,12762
17,089,Illinois,Kane County,516069,519940,521840,524302,527501,530847
17,091,Illinois,Kankakee County,113450,113527,112988,112239,111473,110879
17,093,Illinois,Kendall County,115303,116809,118360,119838,121816,123355
17,095,Illinois,Knox County,52930,52691,52295,52154,51977,51441
17,097,Illinois,Lake County,704294,701094,701494,703841,704149,703910
17,099,Illinois,LaSalle County,113835,113682,113136,112743,112001,111333
17,101,Illinois,Lawrence County,16927,16828,16674,16736,16596,16491
17,103,Illinois,Lee County,35930,35531,35113,35019,34886,34584
17,105,Illinois,Livingston County,38871,38839,38522,37412,37000,36671
17,107,Illinois,Logan County,30274,30307,30381,29876,29720,29494
17,109,Illinois,McDonough County,32607,32478,32500,32142,31591,31333
17,111,Illinois,McHenry County,309119,307815,307610,307043,306975,307343
17,113,Illinois,McLean County,169858,170813,172599,174882,174110,173166
17,115,Illinois,Macon County,110780,110630,110103,109550,108381,107303
17,117,Illinois,Macoupin County,47791,47797,47180,46846,46354,46045
17,119,Illinois,Madison County,269384,268583,268092,267263,266635,266209
